date,Open,High,Low,Close,Adj Close,Volume,P_mean,P_sum,twt_count
31-10-2017,1787,1824.05,1774.55,1800.6,1800.6,764883,-0.075987842,-25,329
01-11-2017,1809.6,1819.7,1801,1806.75,1806.75,468999,-0.068027211,-30,441
02-11-2017,1815,1821.9,1802,1810.2,1810.2,458603,-0.054495913,-20,367
03-11-2017,1825,1845,1808.4,1836.95,1836.95,769995,-0.047619048,-17,357
06-11-2017,1818,1844.9,1811.8,1822,1822,583097,-0.026369168,-13,493
07-11-2017,1848,1848,1773.3,1802.55,1802.55,769590,-0.072916667,-35,480
08-11-2017,1794.55,1804.9,1771.55,1775.7,1775.7,549567,-0.014531044,-11,757
09-11-2017,1787.05,1793.4,1733,1753,1753,866349,-0.041522491,-72,1734
10-11-2017,1731.1,1769,1731.1,1745,1745,805954,-0.050997783,-69,1353
13-11-2017,1759.95,1759.95,1718.5,1728.75,1728.75,544530,0.013157895,10,760
14-11-2017,1731,1769.9,1720.2,1754.9,1754.9,633554,-0.024074074,-13,540
15-11-2017,1762.1,1763.95,1707.05,1713.8,1713.8,926465,0.009070295,4,441
16-11-2017,1725,1780.2,1716.5,1764.25,1764.25,901089,-0.051724138,-18,348
17-11-2017,1790,1817,1778.1,1787.35,1787.35,943939,-0.063432836,-17,268
20-11-2017,1786.8,1807.5,1770.05,1805.25,1805.25,602115,-0.090666667,-34,375
21-11-2017,1819,1822.75,1791.25,1809.75,1809.75,495585,0.018442623,9,488
22-11-2017,1816.7,1816.7,1768.55,1773.95,1773.95,738204,-0.072289157,-24,332
23-11-2017,1777,1782.45,1747,1763.65,1763.65,587412,-0.080851064,-38,470
24-11-2017,1773,1798.3,1764,1790,1790,572947,-0.052369077,-21,401
27-11-2017,1780,1784.3,1765,1773.25,1773.25,573099,-0.060773481,-22,362
28-11-2017,1772,1783.95,1762.5,1766.4,1766.4,552962,-0.059405941,-18,303
29-11-2017,1765,1777.95,1751,1756.3,1756.3,687118,-0.035598706,-11,309
30-11-2017,1754.85,1759.4,1722.35,1727.05,1727.05,1304556,-0.029023747,-11,379
01-12-2017,1737,1741.8,1705.3,1711.6,1711.6,601822,-0.118243243,-35,296
04-12-2017,1724,1724,1670.15,1675.95,1675.95,802041,-0.107305936,-47,438
05-12-2017,1675.95,1719,1661.05,1707.4,1707.4,1109920,-0.035714286,-16,448
06-12-2017,1699.95,1714.9,1662.5,1671.45,1671.45,933213,-0.007263923,-3,413
07-12-2017,1685,1690.15,1661,1676.3,1676.3,986167,-0.065830721,-21,319
08-12-2017,1685,1708.2,1683.3,1702.25,1702.25,767714,-0.026128266,-11,421
11-12-2017,1710,1720,1690.2,1707.8,1707.8,616189,-0.105849582,-38,359
12-12-2017,1705,1716,1690.1,1699.25,1699.25,1051828,-0.064285714,-18,280
13-12-2017,1694.75,1700.75,1661,1671.8,1671.8,932378,-0.077205882,-21,272
14-12-2017,1675,1698.9,1627.05,1685.85,1685.85,1257072,-0.091254753,-24,263
15-12-2017,1700,1739.7,1692,1729.6,1729.6,1507279,-0.068669528,-16,233
18-12-2017,1726,1773,1653.2,1756.85,1756.85,1630170,-0.087349398,-29,332
19-12-2017,1766,1770.85,1739.05,1757.75,1757.75,707467,-0.087136929,-21,241
20-12-2017,1765,1785,1750,1770.4,1770.4,957893,-0.061946903,-21,339
21-12-2017,1774.95,1774.95,1743.35,1748.05,1748.05,896398,-0.096875,-31,320
22-12-2017,1756,1788.4,1750,1782.45,1782.45,662716,-0.115702479,-28,242
26-12-2017,1784.7,1795,1774.2,1789.5,1789.5,494224,-0.152249135,-44,289
27-12-2017,1797.2,1797.6,1762,1770.95,1770.95,450413,-0.097014925,-26,268
28-12-2017,1780,1782,1745.5,1755.15,1755.15,886376,-0.035031847,-11,314
29-12-2017,1749.25,1765.9,1748.15,1756.7,1756.7,447507,-0.050632911,-12,237
01-01-2018,1759.5,1760,1720.4,1725.65,1725.65,535319,-0.153005464,-28,183
02-01-2018,1739.7,1739.7,1710,1724.65,1724.65,576208,-0.150485437,-31,206
03-01-2018,1727,1738.35,1711,1715.3,1715.3,416136,-0.072519084,-19,262
04-01-2018,1725,1758.25,1714,1754,1754,730147,-0.111464968,-35,314
05-01-2018,1766,1821,1759.1,1814.5,1814.5,984327,-0.029739777,-8,269
08-01-2018,1820,1843,1820,1836.85,1836.85,825022,-0.069105691,-17,246
09-01-2018,1843,1843,1810,1819.5,1819.5,512721,-0.077253219,-18,233
10-01-2018,1820,1820.95,1794,1802.2,1802.2,406791,-0.017595308,-6,341
11-01-2018,1798,1798,1773.05,1780.35,1780.35,818471,-0.022792023,-8,351
12-01-2018,1783,1790.9,1751.15,1770.1,1770.1,606316,-0.010344828,-3,290
15-01-2018,1771,1794.9,1733,1738.15,1738.15,847037,-0.031620553,-8,253
16-01-2018,1745.8,1745.8,1684.6,1687.35,1687.35,1076581,-0.027777778,-6,216
17-01-2018,1695.1,1709.85,1665.7,1701.2,1701.2,1199501,-0.005830904,-2,343
18-01-2018,1712,1717.25,1654,1660.7,1660.7,961692,-0.055276382,-11,199
19-01-2018,1660.9,1711.25,1632.6,1701.9,1701.9,974597,-0.038235294,-13,340
22-01-2018,1714,1726,1678,1706.35,1706.35,924498,-0.101123596,-18,178
23-01-2018,1710,1718,1692.4,1708.7,1708.7,1245493,-0.055921053,-17,304
24-01-2018,1715,1746.85,1697.05,1739.15,1739.15,1441313,-0.085365854,-28,328
25-01-2018,1741,1741.9,1703.4,1710.3,1710.3,880891,-0.133956386,-43,321
29-01-2018,1711,1735.25,1710,1715.3,1715.3,643137,-0.116129032,-54,465
30-01-2018,1715,1718.95,1671,1678.4,1678.4,680104,-0.083870968,-26,310
31-01-2018,1657.45,1690,1645,1677.85,1677.85,1332225,-0.11627907,-30,258
01-02-2018,1681.8,1760,1644.75,1729.45,1729.45,1939812,-0.075601375,-22,291
02-02-2018,1708.05,1713,1620.2,1628.9,1628.9,1645045,-0.094462541,-29,307
05-02-2018,1600,1627.95,1546.5,1604.95,1604.95,1472164,-0.127020785,-55,433
06-02-2018,1530,1683.75,1511.2,1662.15,1662.15,2109416,-0.061617458,-48,779
07-02-2018,1680,1687,1620.6,1641.65,1641.65,1466983,-0.099540582,-65,653
08-02-2018,1654,1679,1638.05,1662.15,1662.15,750746,-0.080614203,-42,521
09-02-2018,1629.05,1655,1617.3,1639.4,1639.4,703720,-0.203184411,-855,4208
12-02-2018,1645,1656,1635.3,1643.8,1643.8,472115,-0.184618222,-1001,5422
14-02-2018,1654,1696.95,1651.55,1669.95,1669.95,1066036,-0.155234657,-215,1385
15-02-2018,1678.8,1711.85,1601.8,1677.05,1677.05,1177116,-0.172259508,-154,894
16-02-2018,1690,1703.95,1671.55,1675.25,1675.25,947685,-0.119153675,-107,898
19-02-2018,1675,1675,1623.55,1642.7,1642.7,695310,-0.081096849,-139,1714
20-02-2018,1654.85,1657.7,1626,1638.75,1638.75,583955,-0.057106599,-45,788
21-02-2018,1658,1658,1587.3,1596.45,1596.45,1689744,-0.030757098,-39,1268
22-02-2018,1588,1617.5,1576.45,1600.35,1600.35,1050625,-0.005628518,-6,1066
23-02-2018,1606.8,1638,1602.35,1633.4,1633.4,711474,-0.123966942,-120,968
26-02-2018,1640,1679.8,1636.5,1674.95,1674.95,1036659,-0.155299056,-148,953
27-02-2018,1676,1679.95,1651,1656.8,1656.8,605244,-0.150877193,-86,570
28-02-2018,1644,1659.6,1629,1640.25,1640.25,1756349,-0.125748503,-63,501
01-03-2018,1635,1666,1628,1659.35,1659.35,1238390,-0.099796334,-49,491
05-03-2018,1660,1660,1621,1636.95,1636.95,743779,-0.06768559,-31,458
06-03-2018,1655,1671.85,1627.6,1637.75,1637.75,944176,-0.076212471,-33,433
07-03-2018,1641,1648.65,1606,1618.35,1618.35,644577,-0.141414141,-56,396
08-03-2018,1634.95,1637.9,1594.2,1628.05,1628.05,663196,-0.060941828,-22,361
09-03-2018,1635,1667.2,1616.45,1654.2,1654.2,839718,-0.078078078,-26,333
12-03-2018,1663,1681.9,1655.05,1665.25,1665.25,486187,-0.168316832,-68,404
13-03-2018,1665.5,1698.85,1663.6,1680.7,1680.7,820802,-0.221590909,-78,352
14-03-2018,1672,1720.9,1668.25,1710.1,1710.1,848659,-0.093439364,-47,503
15-03-2018,1715.1,1739.9,1714,1726.25,1726.25,739187,-0.14953271,-48,321
16-03-2018,1712,1724.65,1681.05,1687.9,1687.9,1017699,-0.14057508,-44,313
19-03-2018,1698.9,1698.9,1627,1631.85,1631.85,848984,-0.114583333,-33,288
20-03-2018,1627,1663.1,1615.2,1657.3,1657.3,1318758,-0.141552511,-31,219
21-03-2018,1674.5,1712,1665.5,1704.55,1704.55,1131098,-0.145762712,-43,295
22-03-2018,1708,1720,1690.15,1695.6,1695.6,1153716,-0.177966102,-42,236
23-03-2018,1655,1695,1655,1685.3,1685.3,1088426,-0.071005917,-24,338
26-03-2018,1698.9,1748,1686,1741.6,1741.6,1288984,-0.126279863,-37,293
27-03-2018,1750,1798,1749.8,1772.45,1772.45,1670239,-0.086757991,-19,219
28-03-2018,1777,1793,1760.8,1767.55,1767.55,986960,-0.202941176,-69,340
02-04-2018,1769,1825,1769,1818.6,1818.6,633203,-0.182662539,-59,323
03-04-2018,1820,1840,1801.6,1834.25,1834.25,1049457,-0.088161209,-35,397
04-04-2018,1840,1869.6,1836.7,1850.2,1850.2,1793441,-0.088145897,-29,329
05-04-2018,1866,1922.1,1866,1915.6,1915.6,1385959,-0.130597015,-35,268
06-04-2018,1919,1943.5,1908.85,1937.6,1937.6,1612001,-0.12962963,-42,324
09-04-2018,1942.6,1967.75,1930.25,1944.25,1944.25,1131792,-0.050675676,-15,296
10-04-2018,1950,1952.45,1913.65,1926.05,1926.05,1013811,-0.099415205,-34,342
11-04-2018,1926,1955,1891.4,1924.65,1924.65,1188976,-0.054285714,-19,350
12-04-2018,1923.75,1942.1,1911.05,1929.35,1929.35,535354,0,0,258
13-04-2018,1931,1948.85,1907.6,1914.35,1914.35,592886,-0.005208333,-1,192
16-04-2018,1913.95,1950,1897.55,1943.3,1943.3,772723,0.02247191,6,267
17-04-2018,1959.9,1959.9,1918,1935.05,1935.05,696203,-0.100456621,-22,219
18-04-2018,1946,1950.55,1921.3,1926.85,1926.85,462905,-0.042801556,-11,257
19-04-2018,1935,1935.5,1908.15,1913.3,1913.3,632589,-0.051162791,-11,215
20-04-2018,1907.8,1907.8,1850.15,1880.4,1880.4,1226196,-0.091269841,-23,252
23-04-2018,1880,1919.75,1860.8,1899.35,1899.35,762125,0.006741573,3,445
24-04-2018,1908,1933.25,1898.6,1917.8,1917.8,784895,-0.089605735,-25,279
25-04-2018,1925.95,1938.95,1888.65,1899.85,1899.85,677675,-0.09375,-18,192
26-04-2018,1909,1915,1876.6,1892.1,1892.1,1098339,-0.112612613,-25,222
27-04-2018,1912,1915.45,1892.5,1901.15,1901.15,641591,0.017142857,6,350
30-04-2018,1924.9,1924.9,1894.8,1907.7,1907.7,647210,-0.048689139,-13,267
02-05-2018,1909,1936.75,1900,1905.1,1905.1,687083,-0.051401869,-11,214
03-05-2018,1905.05,1906.75,1862.6,1874.3,1874.3,471750,-0.094594595,-28,296
04-05-2018,1880,1893.25,1851.65,1857.4,1857.4,562177,-0.122171946,-27,221
07-05-2018,1865,1902,1856.05,1895.45,1895.45,485519,-0.016,-4,250
08-05-2018,1898.5,1898.5,1860,1868.4,1868.4,669757,-0.017482517,-5,286
09-05-2018,1875.1,1875.1,1845,1849.1,1849.1,645553,-0.064981949,-18,277
10-05-2018,1852,1861.45,1818,1837.4,1837.4,588792,-0.070539419,-17,241
11-05-2018,1845,1880.75,1828.1,1861.5,1861.5,483249,-0.089393939,-59,660
14-05-2018,1863.1,1883.95,1842.95,1864.5,1864.5,642971,-0.242612943,-1987,8190
15-05-2018,1865.25,1933.5,1854.5,1901.95,1901.95,1570302,-0.244598517,-3034,12404
16-05-2018,1892.5,1929,1872.9,1919.95,1919.95,952836,-0.229508197,-1106,4819
17-05-2018,1930,2087.8,1906.1,2066.5,2066.5,5581203,-0.170780856,-339,1985
18-05-2018,2069.9,2171.75,2065.65,2149.65,2149.65,8316734,-0.177740864,-214,1204
21-05-2018,2125,2149,2080.55,2105.45,2105.45,2376823,-0.200507614,-237,1182
22-05-2018,2111,2177.9,2110,2149.3,2149.3,1963373,-0.175171363,-230,1313
23-05-2018,2148,2148,2066.2,2078.4,2078.4,1443827,-0.171802054,-184,1071
24-05-2018,2095.5,2109.8,2068,2094.75,2094.75,840932,-0.180863477,-155,857
25-05-2018,2107,2151.9,2103.5,2116,2116,1342145,-0.122743682,-68,554
28-05-2018,2125,2138,2086.25,2094.95,2094.95,806190,-0.140271493,-62,442
