date,Open,High,Low,Close,Adj Close,Volume,P_mean,P_sum,twt_count
23-06-2015,750,760,741.65,756.5,756.5,980083,-0.09375,-18,192
24-06-2015,751.9,759.8,739.2,753.65,753.65,2982650,-0.112612613,-25,222
25-06-2015,753,759.8,745.1,750.2,750.2,1858338,0.017142857,6,350
26-06-2015,744.1,754.9,743.8,750.25,750.25,764357,-0.048689139,-13,267
29-06-2015,743,743,727.5,736.7,736.7,1100309,-0.051401869,-11,214
30-06-2015,737,759.5,737,755.35,755.35,1348105,-0.094594595,-28,296
01-07-2015,757.45,765.6,755.1,760.8,760.8,1025215,-0.122171946,-27,221
02-07-2015,763.1,772.5,761.1,762.9,762.9,973819,-0.016,-4,250
03-07-2015,762,778.4,758.4,772.7,772.7,1068877,-0.017482517,-5,286
06-07-2015,765,786.15,762,783.55,783.55,652931,-0.064981949,-18,277
07-07-2015,793,827.9,790.05,824.6,824.6,2464459,-0.070539419,-17,241
08-07-2015,819.8,835,797.35,802.25,802.25,1933525,-0.089393939,-59,660
09-07-2015,810,814.9,795,796.95,796.95,613555,-0.242612943,-1987,8190
10-07-2015,806,806,781.7,795.3,795.3,1027281,-0.244598517,-3034,12404
13-07-2015,805.2,821.2,803.3,817.65,817.65,1275702,-0.229508197,-1106,4819
14-07-2015,823,827.8,810.3,822.7,822.7,780973,-0.170780856,-339,1985
15-07-2015,826.5,840.5,823.25,837.85,837.85,1095558,-0.177740864,-214,1204
16-07-2015,853,854.3,843.3,848.05,848.05,1169553,-0.200507614,-237,1182
17-07-2015,851.8,852.4,823.75,825.4,825.4,1089597,-0.175171363,-230,1313
20-07-2015,830,855.95,827.25,852.3,852.3,1437246,-0.171802054,-184,1071
21-07-2015,853,869.7,811.1,816.05,816.05,4611552,-0.180863477,-155,857
22-07-2015,820,845,820,843.3,843.3,2035530,-0.122743682,-68,554
23-07-2015,846,851.8,836.1,846.5,846.5,1188579,-0.140271493,-62,442
24-07-2015,852,856,845,849,849,1132540,-0.188405797,-104,552
27-07-2015,847,859.6,836,853.15,853.15,1153262,-0.187390543,-107,571
28-07-2015,857,858.2,825,835.15,835.15,1009835,-0.180272109,-106,588
